Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Emissary of the Afterlife	LCYW	EmissaryoftheAfterlife1	Fiend/Effect	Dark	4	1600	600			When this card is sent from the field to the Graveyard: Each player adds 1 Level 3 or lower Normal Monster from their Deck to their hand.
Exchange	LCYW	Exchange2	Normal Spell							Both player reveal their hands and add 1 card from each other's hand to their hand.
Exodia the Forbidden One	LCYW	ExodiatheForbiddenOne1	Spellcaster/Effect	Dark	3	1000	1000		A1/T1	When you have "Right Leg of the Forbidden One", "Left Leg of the Forbidden One", "Right Arm of the Forbidden One" and "Left Arm of the Forbidden One" in addition to this card in your hand, you win the Duel.
Fairy's Gift	LCYW	FairysGift1	Spellcaster	Light	4	1400	1000			This flying monster is known for delivering happiness to all.
Feral Imp	LCYW	FeralImp1	Fiend	Dark	4	1300	1400			A playful little fiend that lurks in the dark, waiting to attack an unwary enemy.
Fire Princess	LCYW	FirePrincess1	Pyro/Effect	Fire	4	1300	1500			Each time you gain Life Points, inflict 500 damage to your opponent.
Flying Kamakiri #1	LCYW	FlyingKamakiri11	Insect/Effect	Wind	4	1400	900			When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 WIND monster with 1500 or less ATK from your Deck, in face-up Attack Position.
Fusion Gate	LCYW	FusionGate1	Field Spell							While this card is on the field: Either player can Fusion Summon a Fusion Monster without using "Polymerization", but the Fusion Material Monsters are banished instead of being sent to the Graveyard.
Gaia the Fierce Knight	LCYW	GaiatheFierceKnight1	Warrior	Earth	7	2300	2100			A knight whose horse travels faster than the wind. His battle-charge is a force to be reckoned with.
Gamma The Magnet Warrior	LCYW	GammaTheMagnetWarrior1	Rock	Earth	4	1500	1800			Alpha, Beta, and Gamma meld as one to form a powerful monster.
Gazelle the King of Mythical Beasts	LCYW	GazelletheKingofMythicalBeasts1	Beast	Earth	4	1500	1200			This monster moves so fast that it looks like an illusion to mortal eyes.
Giant Germ	LCYW	GiantGerm1	Fiend/Effect	Dark	2	1000	100			When this card is destroyed by battle and sent to the Graveyard: Inflict 500 damage to your opponent, then you can Special Summon any number of "Giant Germs" from your Deck in face-up Attack Position.
Giant Rat	LCYW	GiantRat1	Beast/Effect	Earth	4	1400	1450			When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 EARTH monster with 1500 or less ATK from your Deck, in face-up Attack Position.
Gil Garth	LCYW	GilGarth1	Fiend	Dark	4	1800	1200			This steel-armored terror machine ruthlessly strikes down enemies with its giant katana.
Goblin Fan	LCYW	GoblinFan1	Continuous Trap							When a Level 2 or lower monster is Flip Summoned, destroy it. Its effects do not activate at that time.
Goddess of Whim	LCYW	GoddessofWhim1	Fairy/Effect	Light	3	950	700			Once per turn: You can toss a coin and call Heads or Tails. If you call it right, double this card's ATK during this turn. If you call it wrong, halve its ATK during this turn.
Gold Sarcophagus	LCYW	GoldSarcophagus1	Normal Spell							Banish 1 card from your Deck, face-up. During your second Standby Phase after this card's activation, add that card to your hand.
Gravekeeper's Assailant	LCYW	GravekeepersAssailant2	Spellcaster/Effect	Dark	4	1500	1500			When this card declares an attack while "Necrovalley" is on the field: You can target 1 face-up monster your opponent controls; change that target's battle position.
Gravekeeper's Cannonholder	LCYW	GravekeepersCannonholder2	Spellcaster/Effect	Dark	4	1400	1200			You can Tribute 1 "Gravekeeper's" monster, except "Gravekeeper's Cannonholder"; inflict 700 damage to your opponent.
Gravekeeper's Chief	LCYW	GravekeepersChief2	Spellcaster/Effect	Dark	5	1900	1200			You can only control 1 face-up "Gravekeeper's Chief". Your Graveyard is unaffected by "Necrovalley". When this card is Tribute Summoned: You can target 1 "Gravekeeper's" monster in your Graveyard; Special Summon that target.
Gravekeeper's Commandant	LCYW	GravekeepersCommandant2	Spellcaster/Effect	Earth	4	1600	1500			You can discard this card to the Graveyard; add 1 "Necrovalley" from your Deck to your hand.
Gravekeeper's Descendant	LCYW	GravekeepersDescendant2	Spellcaster/Effect	Dark	4	1500	1200			You can Tribute 1 other face-up "Gravekeeper's" monster to target 1 card your opponent controls; destroy that target.
Gravekeeper's Guard	LCYW	GravekeepersGuard2	Spellcaster/Effect	Dark	4	1000	1900			FLIP: Target 1 monster your opponent controls; return that target to the hand.
Gravekeeper's Recruiter	LCYW	GravekeepersRecruiter2	Spellcaster/Effect	Dark	3	1200	1500			When this card you control is sent to your Graveyard: Add 1 "Gravekeeper's" monster with 1500 or less DEF from your Deck to your hand.
Gravekeeper's SpearSoldier	LCYW	GravekeepersSpearSoldier1	Spellcaster/Effect	Dark	4	1500	1000			If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Gravekeeper's Spy	LCYW	GravekeepersSpy2	Spellcaster/Effect	Dark	4	1200	2000			FLIP: Special Summon 1 "Gravekeeper's" monster with 1500 or less ATK from your Deck.
Gravekeeper's Watcher	LCYW	GravekeepersWatcher1	Spellcaster/Effect	Dark	4	1000	1000			During either player's turn, when your opponent activates a Spell/Trap Card or monster effect that could make them discard when it resolves: You can send this card from your hand to the Graveyard; negate the activation, and if you do, destroy it.
Gravity Bind	LCYW	GravityBind1	Continuous Trap							Level 4 or higher monsters cannot attack.
Green Baboon, Defender of the Forest	LCYW	GreenBaboonDefenderoftheForest1	Beast/Effect	Earth	7	2600	1800			If this card is in your hand or Graveyard when a face-up Beast-Type monster you control is destroyed and sent to the Graveyard (except during the Damage Step): You can pay 1000 Life Points; Special Summon this card.
Green Gadget	LCYW	GreenGadget1	Machine/Effect	Earth	4	1400	600			When this card is Normal or Special Summoned: You can add 1 "Red Gadget" from your Deck to your hand.
Guardian Baou	LCYW	GuardianBaou1	Fiend/Effect	Dark	4	800	400			Cannot be Summoned unless you control a face-up "Wicked-Breaking Flamberge - Baou". When this card destroys an opponent's monster by battle and sends it to the Graveyard: It gains 1000 ATK. Negate the effects of monsters destroyed by battle with this card.
Guardian Ceal	LCYW	GuardianCeal1	Pyro/Effect	Fire	4	1700	1400			Cannot be Summoned unless you control a face-up "Shooting Star Bow - Ceal". You can send 1 Equip Spell Card you control that is equipped to this card to the Graveyard to target 1 monster your opponent controls; destroy that target.
Guardian Elma	LCYW	GuardianElma1	Fairy/Effect	Wind	3	1300	1200			Cannot be Summoned unless you control a face-up "Butterfly Dagger - Elma". When this card is Normal or Special Summoned: You can target 1 appropriate Equip Spell Card in your Graveyard; equip that target to this card.
Guardian Grarl	LCYW	GuardianGrarl1	Dinosaur/Effect	Earth	5	2500	1000			Cannot be Summoned unless you control a face-up "Gravity Axe - Grarl". If this is the only card in your hand, you can Special Summon it (from your hand).
Guardian Kay'est	LCYW	GuardianKayest1	SeaSerpent/Effect	Water	4	1000	1800			Cannot be Summoned unless you control a face-up "Rod of Silence - Kay'est". This card is unaffected by Spell effects and cannot be targeted for attacks, but does not prevent your opponent from attacking you directly.
Guardian Tryce	LCYW	GuardianTryce1	Thunder/Effect	Light	5	1900	1700			Cannot be Summoned unless you control a face-up "Twin Swords of Flashing Light - Tryce". When this card is destroyed and sent to the Graveyard: Special Summon the monster from the Graveyard that was used for its Tribute Summon.
Hand of Nephthys	LCYW	HandofNephthys1	Spellcaster/Effect	Wind	2	600	600			You can Tribute this card and 1 other monster; Special Summon 1 "Sacred Phoenix of Nephthys" from your hand or Deck.
Heart of the Underdog	LCYW	HeartoftheUnderdog1	Continuous Spell							During your Draw Phase, when you draw a Normal Monster(s): You can reveal it; draw 1 more card.
Hidden Soldiers	LCYW	HiddenSoldiers1	Normal Trap							When your opponent Normals or Flip Summons a monster: Special Summon 1 Level 4 or lower DARK monster from your hand.
Horn of Heaven	LCYW	HornofHeaven1	Counter Trap							When a monster would be Summoned: Tribute 1 monster; negate the summon, and if you do, destroy that monster.
Horus' Servant	LCYW	HorusServant1	Beast-Warrior/Effect	Fire	1	100	100			Your opponent cannot target face-up "Horus the Black Flame Dragon" monsters with Spells, Traps, or card effects.
Horus the Black Flame Dragon LV4	LCYW	HorustheBlackFlameDragonLV41	Dragon/Effect	Fire	4	1600	1000			Control of this card cannot switch. During the End Phase of a turn that this card destroyed a monster by battle, by sending this card to the Graveyard, Special Summon 1 "Horus the Black Flame Dragon LV6" from your hand or Deck.
Horus the Black Flame Dragon LV6	LCYW	HorustheBlackFlameDragonLV61	Dragon/Effect	Fire	6	2300	1600			This card is unaffected by Spell effects. During the End Phase, if this card destroyed a monster by battle this turn: You can send this face-up card to the Graveyard; Special Summon 1 "Horus the Black Flame Dragon LV8" from your hand or Deck.
Horus the Black Flame Dragon LV8	LCYW	HorustheBlackFlameDragonLV81	Dragon/Effect	Fire	8	3000	1800			Cannot be Normal Summoned/Set. Must be Special Summoned by "Horus the Black Flame Dragon LV6", and cannot be Special Summoned by other ways. During either player's turn, when a Spell Card is activated: You can negate the activation, and if you do, destroy it. You must control this face-up card to activate and to resolve this effect.
Imperial Order	LCYW	ImperialOrder1	Continuous Trap						A0/T1	Negate all Spell Card effects on the field. During each of your Standby Phases, pay 700 Life Points or destroy this card.
Invader of Darkness	LCYW	InvaderofDarkness1	Fiend/Effect	Dark	8	2900	2500			Your opponent cannot activate Quick-Play Spell Cards.
Jack's Knight	LCYW	JacksKnight1	Warrior	Light	5	1900	1000			A strong master swordsman. His loyalty is to justice, his duty to protect the weak.
Kanan the Swordmistress	LCYW	KanantheSwordmistress1	Warrior	Earth	4	1400	1400			A lady warrior armed with sword and shield, she floats lightly and stings sharply.
King of the Swamp	LCYW	KingoftheSwamp1	Aqua/Effect	Water	3	500	1100			You can substitute this card for any 1 Fusion Material Monster, but the other Fusion Material Monster(s) must be correct. You can discard this card to the Graveyard; Add 1 "Polymerization" from your Deck to your hand.
King's Knight	LCYW	KingsKnight1	Warrior/Effect	Light	4	1600	1400			When this card is Normal Summoned while you control "Queen's Knight": You can Special Summon 1 "Jack's Knight" from your Deck.
Knight's Title	LCYW	KnightsTitle1	Normal Spell							Tribute 1 face-up "Dark Magician"; Special Summon 1 "Dark Magician Knight" from your hand, Deck or Graveyard.
Kuriboh	LCYW	Kuriboh1	Fiend/Effect	Dark	1	300	200			During your opponent's turn, at damage calculation: You can discard this card; you take no Battle Damage from that battle.
Left Arm of the Forbidden One	LCYW	LeftArmoftheForbiddenOne1	Spellcaster	Dark	1	200	300		A1/T1	A forbidden left arm sealed by magic. Whosoever breaks this seal will know infinite power.
Left Leg of the Forbidden One	LCYW	LeftLegoftheForbiddenOne1	Spellcaster	Dark	1	200	300		A1/T1	A forbidden left leg sealed by magic. Whosoever breaks this seal will know infinite power.
Level Limit - Area A	LCYW	LevelLimitAreaA1	Continuous Trap							Change all face-up Level 3 or lower monsters to Attack Position.
Level Limit - Area B	LCYW	LevelLimitAreaB1	Continuous Spell							Change all face-up Level 4 or higher monsters to Defense Position.
Level Up!	LCYW	LevelUp1	Normal Spell							Send 1 face-up "LV" monster you control to the Graveyard; Special Summon 1 monster from your hand or Deck that is listed in the sent monster's text, ignoring its Summoning conditions.
Levia-Dragon - Daedalus	LCYW	LeviaDragonDaedalus1	SeaSerpent/Effect	Water	7	2600	1500			You can send 1 face-up "Umi" you control to the Graveyard; destroy all other cards on the field.
