Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Mecha Phantom Beast Dracossack	LTGY	MechaPhantomBeastDracossack	Machine/Xyz/Effect	Wind	*7	2600	2200			2 Level 7 monsters. Once per turn: You can detach 1 Xyz Material from this card; Special Summon 2 "Mecha Phantom Beast Tokens" (Machine-Type/WIND/Level 3/ATK 0/DEF 0). While you control a Token, this card cannot be destroyed by battle or card effects. Once per turn: You can Tribute 1 "Mecha Phantom Beast" monster, then target 1 card on the field; destroy that target. This card cannot attack during the turn you activate this effect.
Brotherhood of the Fire Fist - Cardinal	LTGY	BrotherhoodoftheFireFistCardinal	Beast-Warrior/Xyz/Effect	Fire	*4	1800	2200			2 Level 4 "Fire Fist" monsters. You can detach 2 Xyz Materials from this card, then target 2 "Fire Fist"/"Fire Formation" cards in your Graveyard and/or face-up on your side of the field, and 2 cards in your opponent's Graveyard and/or face-up on their side of the field; shuffle those targets into the Deck. You can only use the effect of "Brotherhood of the Fire Fist - Cardinal" once per turn.
Harpie's Pet Phantasmal Dragon	LTGY	HarpiesPetPhantasmalDragon	Dragon/Xyz/Effect	Wind	*4	2000	2500			3 Level 4 WIND monsters. This card's effects can only be applied/resolved while it has Xyz Material. This card can attack your opponent directly. Your opponent cannot target any "Harpie" monsters with effects or for attacks. During each of your End Phases: Detach 1 Xyz Material from this card.
King of the Feral Imps	LTGY	KingoftheFeralImps	Reptile/Xyz/Effect	Dark	*4	2300	2000			2 Level 4 monsters. Once per turn: You can detach 1 Xyz Material from this card; add 1 Reptile-Type monster from your Deck to your hand.
Gagagawind	LTGY	Gagagawind	Normal Spell							Special Summon 1 "Gagaga" monster from your hand as a Level 4 monster.
Magnum Shield	LTGY	MagnumShield	Equip Spell							Equip only to a Warrior-Type monster. Apply this effect, depending on its battle position. *Attack Position: It gains ATK equal to its original DEF. *Defense Position: It gains DEF equal to its original ATK.
Xyz Revenge	LTGY	XyzRevenge	Normal Spell							If your opponent controls a face-up Xyz Monster that has Xyz Material: Target 1 Xyz monster in your Graveyard; Special Summon it, then detach 1 Xyz Material from a monster your opponent controls and attach it to that monster as an Xyz Material. You can only activate 1 "Xyz Revenge" per turn.
Rank-Up-Magic Barian's Force	LTGY	RankUpMagicBariansForce	Normal Spell							Target 1 face-up Xyz Monster you control; Special Summon from your Extra Deck, 1 "Number C" or "CXyz" monster with the same Type as that monster you control but 1 Rank higher, by using it as the Xyz Material. (This Special Summon is treated as an Xyz Summon. Xyz Materials attached to that target also become Xyz Materials on the Summoned monster.) Then, if possible, detach 1 Xyz Material from a monster your opponent controls and attach it to the Summoned monster as an Xyz Material.
Scramble!! Scramble!!	LTGY	ScrambleScramble	Quick-Play Spell							If your opponent's monsters on the field outnumber your non-Token monsters on the field: Tribute any number of "Mecha Phantom Beast Tokens"; Special Summon an equal number of "Mecha Phantom Beast" monsters from your Deck. Shuffle them into the Deck during the End Phase. You can only activate 1 "Scramble!! Scramble!!" per turn.
Fire Formation - Gyokkou	LTGY	FireFormationGyokkou	Continuous Spell							Activate this card by targeting 1 Set Spell/Trap Card your opponent controls. Your opponent cannot activate the targeted card in response to this card's activation. While this card is face-up on the field, that Set card cannot be activated. All Beast-Warrior-Type monsters you control gain 100 ATK.
Spellbook of Judgment	LTGY	SpellbookofJudgment	Quick-Play Spell							During the End Phase of the turn this card was activated, add "Spellbook" Spell Cards from your Deck to your hand, except "Spellbook of Judgment", up to the number of Spell Cards activated after this card's resolution, then, you can Special Summon from your Deck 1 Spellcaster-Type monster whose Level is less than or equal to the number of cards added to your hand by this effect. You can only activate 1 "Spellbook of Judgment" per turn.
Abyss-scale of the Mizuchi	LTGY	AbyssscaleoftheMizuchi	Equip Spell							Equip only to a "Mermail" monster. It gains 800 ATK. When a Spell effect that was activated on your opponent's side of the field resolves, negate that effect, then send this card to the Graveyard.
Hysteric Sign	LTGY	HystericSign	Continuous Spell							When this card is activated: Add 1 "Elegant Egotist" from your Deck or Graveyard to your hand. During the End Phase of the turn this card was sent from the field or hand to the Graveyard: Add up to 3 "Harpie" cards with different names from your Deck to your hand. You can only activate 1 "Hysteric Sign" effect per turn, and only once that turn.
Sacred Sword of Seven Stars	LTGY	SacredSwordofSevenStars	Normal Spell							Banish 1 Level 7 monster from your hand or face-up from your side of the field; draw 2 cards. You can only activate 1 "Sacred Sword of Seven Stars" per turn.
Jewels of the Valiant	LTGY	JewelsoftheValiant	Continuous Spell							If exactly 1 monster is banished from your Graveyard (and no other cards are banished at the same time), except during the Damage Step: You can send, from your Deck to the Graveyard, 1 monster that has a different Attribute from that banished monster. You can only use the effect of "Jewels of the Valiant" once per turn.
Summon Breaker	LTGY	SummonBreaker	Field Spell							During Main Phase 1, if the turn player successfully conducts their third Summon of a monster(s) this turn: It becomes the End Phase.
Pinpoint Guard	LTGY	PinpointGuard	Normal Trap							When an opponent's monster declares an attack: Target 1 Level 4 or lower monster in your Graveyard; Special Summon it in face-up Defense Position. It cannot be destroyed by battle or by card effects this turn.
Memory Loss	LTGY	MemoryLoss	Normal Trap							When a face-up Attack Position monster your opponent controls just activated an effect: Negate that effect, and if you do, change that monster to face-up Defense Position.
Torrential Reborn	LTGY	TorrentialReborn	Normal Trap							When a face-up WATER monster you control is destroyed by battle or by a card effect and sent to the Graveyard: Special Summon the monsters destroyed and sent from the field to your Graveyard at that time, then inflict 500 damage to your opponent for each of those Special Summoned monsters. You can only activate 1 "Torrential Reborn" per turn.
Xyz Block	LTGY	XyzBlock	Counter Trap							When your opponent activates a monster effect: Detach 1 Xyz Material from a monster you control; negate the activation, and if you do, destroy that monster.
Aerial Recharge	LTGY	AerialRecharge	Continuous Trap							Once per turn: You can Special Summon 1 "Mecha Phantom Beast Token" (Machine-Type/WIND/Level 3/ATK 0/DEF 0). During each player's End Phase, Tribute 1 Token or "Mecha Phantom Beast" monster, or send this card to the Graveyard.
Do a Barrel Roll	LTGY	DoaBarrelRoll	Counter Trap							When a Spell Card, Trap Card, or monster effect is activated: Tribute all "Mecha Phantom Beast Tokens" you control; negate the activation, and if you do, destroy it.
Fire Formation - Kaiyo	LTGY	FireFormationKaiyo	Continuous Trap							During the turn this card is activated, if a Beast-Warrior-Type monster you control attacks a Defense Position monster, inflict piercing battle damage to your opponent. (This applies even if this card leaves the field.) All Beast-Warrior-Type monsters you control gain 300 ATK.
Madolche Nights	LTGY	MadolcheNights	Counter Trap							When a monster effect is activated, if you have no monsters in your Graveyard: Negate the activation, then if you control "Madolche Puddingcess", shuffle 1 random card from your opponent's hand into the Deck.
Geargiagear	LTGY	Geargiagear	Normal Trap							Special Summon 2 "Geargiano" monsters from your Deck and increase their Levels by 1. You can only activate 1 "Geargiagear" per turn.
High Tide on Fire Island	LTGY	HighTideonFireIsland	Normal Trap							If you control a Level 7 or higher WATER or FIRE monster: Apply the appropriate effects, in sequence, depending on the Attributes of monsters you control at that time. *WATER: Special Summon as many WATER monsters as possible that were sent to your Graveyard to activate monster effects this turn, then destroy 1 monster you control. *FIRE: Destroy 1 monster on the field, then if you have any cards in your hand, discard 1 card to the Graveyard.
Mind Drain	LTGY	MindDrain	Continuous Trap							Activate this card by paying 1000 Life Points. Effects of monsters in the hand cannot be activated.
Dragoncarnation	LTGY	Dragoncarnation	Normal Trap							Target 1 of your banished Dragon-Type monsters; add that target to your hand.
Noble Knight Gwalchavad	LTGY	NobleKnightGwalchavad	Warrior/Effect	Light	4	1500	1800			This card is treated as a Normal Monster while face-up on the field. While equipped with a "Noble Arms" Equip Spell Card, this card becomes an Effect Monster with this effect. *You can target 1 "Noble Knight" monster in your Graveyard; add it to your hand, and if you do, destroy 1 "Noble Arms" Equip Spell Card you control. You can only use this effect of "Noble Knight Gwalchavad" once per turn.
Brotherhood of the Fire Fist - Coyote	LTGY	BrotherhoodoftheFireFistCoyote	Beast-Warrior/Effect	Fire	5	2000	500			If you control a "Fire Formation" Spell/Trap Card, and no monsters, you can Special Summon this card (from your hand).
Mermail Abyssbalaen	LTGY	MermailAbyssbalaen	Aqua/Effect	Water	7	2500	2000			You can discard 4 other "Mermail" monsters to the Graveyard; Special Summon this card from your hand. When you do: Target cards your opponent controls, up to the number of "Mermail" monsters in your Graveyard (if possible); this card gains 500 ATK, and if it does, destroy those targets (if any). You can Tribute 1 other face-up Attack Position "Mermail" monster; this card gains the following effect this turn. *At the start of the Damage Step, if this card battles a Defense Position monster: Destroy that monster.
Trifortressops	LTGY	Trifortressops	Machine/Effect	Dark	6	1600	2800			During either player’s turn, if your opponent Summoned 3 or more monsters this turn: You can Special Summon this card from your hand. If this card is Special Summoned this way, it is unaffected by other card effects, but loses 500 DEF during each player’s Standby Phase.
Ghost Fairy Elfobia	LTGY	GhostFairyElfobia	Psychic/Effect	Wind	3	900	500			Once per turn: You can reveal 1 WIND monster in your hand; until the end of your opponent's next Main Phase 1, monsters with a Level higher than the revealed monster cannot activate their effects.
Totem Bird	LTGY	TotemBird	Winged Beast/Xyz/Effect	Wind	*3	1900	1400			2 Level 3 WIND monsters. During either player's turn, when a Spell/Trap Card is activated: You can detach 2 Xyz Materials from this card; negate the activation, and if you do, destroy it. This card loses 300 ATK while it has no Xyz Materials.
Noble Arms of Destiny	LTGY	NobleArmsofDestiny	Equip Spell							You can only control 1 face-up "Noble Arms of Destiny". Equip only to a Warrior-Type monster. Once per turn, the equipped monster cannot be destroyed by battle or by card effects. If this face-up card on the field is destroyed and sent to the Graveyard: You can target 1 Warrior-Type "Noble Knight" monster you control; equip this card to that target. You can only use this effect of "Noble Arms of Destiny" once per turn.
Spellbook of Miracles	LTGY	SpellbookofMiracles	Normal Spell							Target 1 Spellcaster-Type Xyz Monster in your Graveyard and up to 2 of your banished "Spellbook" Spell Cards; Special Summon that monster, and if you do, attach the targeted "Spellbook" Spell Card(s) to it as Xyz Material. You can only activate 1 "Spellbook of Miracles" per turn.
Five Brothers Explosion	LTGY	FiveBrothersExplosion	Continuous Trap							When this card is activated: Gain 500 Life Points for each Continuous Spell/Trap Card you control. If this face-up card you control is sent to your Graveyard by your opponent's card effect: Inflict 500 damage to your opponent for each Continuous Spell/Trap Card in your Graveyard.
